 61 7218.663000 1.534E-24 0.000E+00.05980.075  327.73000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7218.683000 2.078E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7218.712800 1.675E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7218.733700 7.323E-24 0.000E+00.06340.077  160.21000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7218.764500 5.917E-24 0.000E+00.06340.077  181.93000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7218.805500 6.891E-24 0.000E+00.06570.079   58.75000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7218.859200 5.569E-24 0.000E+00.06140.078  238.27000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7218.879000 3.912E-24 0.000E+00.06450.083   28.60000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7218.913500 1.835E-24 0.000E+00.06140.078  227.65000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7218.975800 3.128E-23 0.000E+00.06340.077  185.75000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7218.998500 1.166E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.014500 1.986E-24 0.000E+00.06340.077  134.70000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.041200 1.553E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.090800 8.010E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.110100 6.616E-24 0.000E+00.06570.079   61.41000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.139900 2.274E-24 0.000E+00.05500.073  471.69000.65-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.167700 3.385E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.183100 7.892E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.200900 1.921E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.222500 3.788E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.243400 3.721E-25 0.000E+00.06140.078  210.00000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.259400 1.395E-24 0.000E+00.06340.077  169.62000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.286000 9.520E-26 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.342800 5.999E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.373900 1.338E-23 0.000E+00.06340.077  158.29000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.393700 1.736E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.415300 2.823E-24 0.000E+00.06140.078  234.06000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.434300 1.111E-24 0.000E+00.05980.075  320.56000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.471500 2.310E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.486600 4.099E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.509200 5.279E-24 0.000E+00.05980.075  311.16000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.534400 4.808E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.554700 7.321E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.587700 3.255E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.628300 6.362E-24 0.000E+00.06570.079   64.93000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.718000 8.322E-25 0.000E+00.05760.074  382.79000.69-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.768800 8.455E-24 0.000E+00.05760.074  380.85000.69-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.803800 1.412E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.843000 3.705E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.858100 5.691E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7219.930800 2.048E-24 0.000E+00.06140.078  229.63000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7219.990900 3.133E-24 0.000E+00.06140.078  214.28000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.022100 5.682E-24 0.000E+00.06480.078  109.17000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.061600 5.486E-25 0.000E+00.05980.075  288.24000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.079600 3.895E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.121800 7.313E-24 0.000E+00.06140.078  236.10000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.139000 1.808E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.169600 1.345E-24 0.000E+00.06480.078  111.22000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.205100 3.797E-24 0.000E+00.06450.083   35.42000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.221900 7.547E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.243400 1.534E-25 0.000E+00.06140.078  226.21000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.286600 5.084E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.313000 1.173E-23 0.000E+00.05980.075  314.72000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.333600 3.793E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.376100 6.176E-24 0.000E+00.06340.077  164.64000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.400600 1.397E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.421400 5.874E-24 0.000E+00.05980.075  255.03000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.497400 8.856E-26 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.535200 2.700E-24 0.000E+00.05760.074  386.97000.69-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.572900 2.550E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.633600 1.310E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.651000 2.364E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.678100 4.336E-24 0.000E+00.05500.073  486.96000.65-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.711600 5.105E-24 0.000E+00.05980.075  286.47000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.768300 6.480E-26 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.807900 2.223E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.837700 6.072E-24 0.000E+00.06340.077  165.63000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.858500 1.898E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.896100 3.077E-24 0.000E+00.05760.074  390.31000.69-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7220.925000 1.868E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.956500 1.164E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7220.994600 8.800E-25 0.000E+00.06140.078  245.73000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.047100 5.285E-25 0.000E+00.05500.073  453.76000.65-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.061100 2.001E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.084200 2.433E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.098200 7.846E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.124300 4.744E-24 0.000E+00.06140.078  225.84000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.144000 1.072E-23 0.000E+00.06340.077  157.67000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.168400 6.769E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.177700 9.131E-25 0.000E+00.06480.078   90.78000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.213900 7.793E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.256000 2.785E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.284200 1.804E-23 0.000E+00.06340.077  158.36000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.313400 1.341E-25 0.000E+00.06480.078   87.87000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.332800 2.216E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.352500 8.941E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.375000 1.694E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.447800 3.388E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.473800 1.990E-24 0.000E+00.05500.073  492.92000.65-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.504500 2.037E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.545800 1.743E-24 0.000E+00.05980.075  321.27000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.581600 7.450E-26 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.612200 8.361E-25 0.000E+00.05500.073  470.96000.65-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.630900 1.147E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.663300 3.760E-24 0.000E+00.06340.077  184.46000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.680400 1.009E-23 0.000E+00.06570.079   77.16000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.732600 3.273E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.752700 3.988E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.772600 3.235E-24 0.000E+00.06340.077  160.70000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.803600 3.534E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.821500 1.070E-23 0.000E+00.06340.077  158.94000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.842500 5.555E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.867900 1.617E-23 0.000E+00.06570.079   60.28000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.905500 6.968E-24 0.000E+00.06340.077  165.40000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.926700 6.257E-25 0.000E+00.06480.078   87.62000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7221.969100 1.023E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7221.986200 4.423E-24 0.000E+00.05980.075  305.91000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.010300 1.450E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.022800 7.818E-24 0.000E+00.06340.077  174.53000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.056000 9.848E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.105800 2.696E-24 0.000E+00.05980.075  317.31000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.128500 3.901E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.150600 2.534E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.183200 6.117E-26 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.216400 3.300E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.237500 8.815E-25 0.000E+00.06140.078  246.77000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.269300 2.609E-24 0.000E+00.05980.075  326.79000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.299700 1.068E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.323200 2.458E-23 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.344400 1.739E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.368200 1.006E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.390900 8.437E-24 0.000E+00.05980.075  294.41000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.414900 3.140E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.432900 4.484E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.449300 7.099E-25 0.000E+00.05760.074  407.61000.69-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.468500 3.716E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.495800 9.258E-25 0.000E+00.05760.074  382.53000.69-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.516100 2.204E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.540200 3.972E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.559700 8.920E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.577000 2.333E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.603200 3.883E-24 0.000E+00.05980.075  319.06000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.641000 3.363E-24 0.000E+00.05980.075  300.89000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.668200 1.596E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.700400 4.404E-24 0.000E+00.05980.075  288.86000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.717600 1.672E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.775800 1.863E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.799600 3.084E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.822700 4.363E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.849800 6.496E-25 0.000E+00.06140.078  252.97000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.885100 1.371E-24 0.000E+00.06570.079   75.88000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.908900 1.677E-24 0.000E+00.05980.075  308.27000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7222.945700 1.952E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7222.959400 2.826E-24 0.000E+00.06480.078   98.63000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.001900 5.015E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.010000 4.775E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.021200 5.113E-24 0.000E+00.05760.074  361.08000.69-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.053100 7.768E-24 0.000E+00.05980.075  294.08000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.111300 2.922E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.127100 3.500E-24 0.000E+00.06480.078  112.08000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.139000 1.993E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.161700 4.484E-23 0.000E+00.06570.079   60.32000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.197600 7.428E-24 0.000E+00.06570.079   76.77000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.214600 1.770E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.227100 1.122E-24 0.000E+00.05980.075  300.98000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.246400 4.623E-26 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.280400 3.120E-24 0.000E+00.06570.079   66.58000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.345500 1.153E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.382700 3.312E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.407600 4.948E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.460700 6.505E-24 0.000E+00.06340.077  158.17000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.486300 4.117E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.501900 3.117E-23 0.000E+00.05980.075  295.78000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.512200 1.170E-24 0.000E+00.05760.074  337.74000.69-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.558700 1.053E-23 0.000E+00.06140.078  222.08000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.576400 1.140E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.603000 1.121E-24 0.000E+00.06140.078  219.26000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.627400 9.800E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.677200 7.788E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.694000 6.586E-24 0.000E+00.06570.079   76.26000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.720200 5.012E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.743700 2.997E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.758000 1.035E-24 0.000E+00.05980.075  284.20000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.788800 7.097E-25 0.000E+00.05980.075  325.14000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.816800 3.640E-25 0.000E+00.06340.077  147.86000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.848100 2.117E-26 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.872100 4.034E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.896200 3.463E-25 0.000E+00.05980.075  267.32000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7223.920600 1.221E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7223.989000 9.512E-25 0.000E+00.05760.074  354.50000.69-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7224.019400 2.257E-24 0.000E+00.06140.078  188.83000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7224.041800 1.214E-25 0.000E+00.06340.077  166.27000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7224.083600 5.429E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7224.103700 4.364E-25 0.000E+00.05980.075  258.57000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7224.125900 4.062E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7224.149700 5.747E-24 0.000E+00.06570.079   63.85000.73-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7224.173400 5.711E-25 0.000E+00.06480.078  104.95000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7224.190000 9.622E-25 0.000E+00.05980.075  312.51000.70-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7224.210100 1.784E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7224.226000 1.228E-24 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7224.246100 3.100E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7224.258600 7.405E-25 0.000E+00.06480.078  104.79000.72-.014000                   0 0 0 0 1A1                              553332504137 7 1 7     0.0    0.0
 61 7224.287000 2.731E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
 61 7224.302100 1.860E-25 0.000E+00.04930.065  999.99000.62-.014000                   0 0 0 0 1A1                              552222504137 7 1 7     0.0    0.0
